DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201421872,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1245,14,Pacific,1496,1,210,ROBBERY,0916 0416 2004 1822 0918 1309 0344,37,M,B,108,PARKING LOT,307,VEHICLE,AA,Adult Arrest,210,230,,,9700    AIRPORT                      BL,,33.9472,-118.3909
160308333,03/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,0905,03,Southwest,0396,1,210,ROBBERY,2000 1814 0344 0916 0330 1310 0448,32,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,VERMONT                      AV,43RD                         PL,34.0046,-118.2916
201222557,10/14/2020 12:00:00 AM,10/14/2020 12:00:00 AM,0130,12,77th Street,1259,1,210,ROBBERY,0344 0334 1822 0916,33,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,600 E  77TH                         ST,,33.9693,-118.2652
201510017,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1000,15,N Hollywood,1526,1,510,VEHICLE - STOLEN,1402 0344 0354 0916 1309 2004,0,M,O,101,STREET,,,AA,Adult Arrest,510,998,,,11600    VICTORY                      BL,,34.1867,-118.3843
211809932,05/04/2021 12:00:00 AM,05/04/2021 12:00:00 AM,1535,18,Southeast,1827,1,210,ROBBERY,1822 1100 1259 2024 1300 0430 0916 1251 1402 1407,17,M,B,101,STREET,102,HAND GUN,JA,Juv Arrest,210,998,,,96TH                         ST,GRAPE                        ST,33.9487,-118.2392
201210407,04/05/2020 12:00:00 AM,04/05/2020 12:00:00 AM,0700,12,77th Street,1257,1,210,ROBBERY,0916 2034 1310 1311 0400 0330 0354 0344 1822,49,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HOOVER                       ST,79TH                         ST,33.9678,-118.2871
160419232,12/26/2016 12:00:00 AM,12/26/2016 12:00:00 AM,1045,04,Hollenbeck,0429,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0916 0602 0319 0443,51,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AA,Adult Arrest,930,,,,3400    LOWELL                       AV,,34.085,-118.1624
200918695,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,2030,09,Van Nuys,0941,1,210,ROBBERY,1822 0334 0355 0354 0326 0302 0370 1420 0916 1419,22,M,A,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,998,,,14900    OXNARD                       ST,,34.1794,-118.4585
211809192,04/18/2021 12:00:00 AM,04/17/2021 12:00:00 AM,2230,18,Southeast,1821,1,210,ROBBERY,0913 1300 0342 0216 0916 1310 1240 1312 0334,26,F,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,94TH                         ST,HOOVER,33.951,-118.287
201220855,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,2200,12,77th Street,1269,1,210,ROBBERY,0342 1310 0302 1822 0216 0916,24,M,H,101,STREET,102,HAND GUN,JA,Juv Arrest,210,,,,84TH                         ST,MCKINLEY                     AV,33.9629,-118.2608
211817855,10/02/2021 12:00:00 AM,10/02/2021 12:00:00 AM,0630,18,Southeast,1806,1,210,ROBBERY,0330 0342 1822 0432 0302 1314 0355 0216 1022 0916,31,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,900 E  89TH                         ST,,33.9556,-118.2586
212005259,02/03/2021 12:00:00 AM,02/03/2021 12:00:00 AM,1210,20,Olympic,2044,1,220,ATTEMPTED ROBBERY,0342 1822 1402 0355 2024 1310 0916 0906,22,M,H,101,STREET,212,BOTTLE,JA,Juv Arrest,220,998,,,FEDORA                       ST,SAN MARINO                   ST,34.0561,-118.302
201216861,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1715,12,77th Street,1219,1,210,ROBBERY,1822 1304 0916,36,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,52ND,FLOWER,33.9957,-118.2827
160309282,03/22/2016 12:00:00 AM,03/22/2016 12:00:00 AM,1700,03,Southwest,0333,2,624,BATTERY - SIMPLE ASSAULT,0342 0416 0446 0916 0429,26,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2800    SOMERSET                     DR,,34.0312,-118.3374
160514464,08/15/2016 12:00:00 AM,08/14/2016 12:00:00 AM,0300,05,Harbor,0557,1,210,ROBBERY,0355 0400 0416 0417 1311 0330 0342 0916,34,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1ST                          ST,GRAND,33.7433,-118.2901
211704174,01/07/2021 12:00:00 AM,01/07/2021 12:00:00 AM,0345,17,Devonshire,1771,1,210,ROBBERY,1402 0302 1300 0334 1822 0209 0216 0916,18,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,OSO                          AV,PRAIRIE                      ST,34.2392,-118.5754
201216863,07/22/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2315,12,77th Street,1268,1,210,ROBBERY,0344 0400 0916,34,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,200 E  84TH                         ST,,33.9628,-118.2717
160306469,02/08/2016 12:00:00 AM,02/08/2016 12:00:00 AM,1510,03,Southwest,0396,2,624,BATTERY - SIMPLE ASSAULT,0416 0916,26,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,800 W  43RD                         PL,,34.0046,-118.2872
201115489,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1455,11,Northeast,1144,1,210,ROBBERY,1822 0334 0355 0916,29,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,510,,,2400    GLENDALE                     BL,,34.1008,-118.2668
211711644,08/18/2021 12:00:00 AM,08/18/2021 12:00:00 AM,0450,17,Devonshire,1798,1,210,ROBBERY,0330 0916 2034 1310 0355 1822 0302 1218,41,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,HASKELL                      AV,PARTHENIA                    ST,34.2283,-118.4764
212012311,07/31/2021 12:00:00 AM,07/31/2021 12:00:00 AM,1400,20,Olympic,2019,1,220,ATTEMPTED ROBBERY,1822 0342 1310 1302 0334 0432 0916,34,M,A,123,PARKING UNDERGROUND/BUILDING,102,HAND GUN,IC,Invest Cont,220,510,,,100 S  VIRGIL                       AV,,34.0732,-118.2868
201404689,01/12/2020 12:00:00 AM,01/12/2020 12:00:00 AM,1700,14,Pacific,1437,1,210,ROBBERY,0916 1310 0355 1822 0342 0302,32,F,B,103,ALLEY,115,ASSAULT WEAPON/UZI/AK47/ETC,IC,Invest Cont,210,,,,VENICE,SEPULVEDA,34.0129,-118.4172
201108754,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1800,11,Northeast,1148,1,210,ROBBERY,1822 1402 2004 0916,0,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,AVENUE 45,MARMION,34.0968,-118.2088
201416187,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,2250,14,Pacific,1453,1,220,ATTEMPTED ROBBERY,2004 1310 0916 0355 1822,69,M,W,108,PARKING LOT,113,SIMULATED GUN,AO,Adult Other,220,,,,13400    MAXELLA                      AV,,33.9906,-118.4391
160517949,10/29/2016 12:00:00 AM,10/29/2016 12:00:00 AM,1000,05,Harbor,0532,1,210,ROBBERY,0344 0400 1300 1310 0916,66,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,900 W  PACIFIC COAST                HY,,33.7906,-118.2739
201219668,08/31/2020 12:00:00 AM,08/30/2020 12:00:00 AM,2205,12,77th Street,1248,1,210,ROBBERY,1822 0344 0400 0416 0342 0916 0354 1310,29,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,900 W  62ND                         PL,,33.9828,-118.2909
201217964,08/06/2020 12:00:00 AM,08/06/2020 12:00:00 AM,1320,12,77th Street,1268,1,210,ROBBERY,0344 1019 0429 0916,23,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,200 E  MANCHESTER                   AV,,33.964,-118.2739
201220996,09/20/2020 12:00:00 AM,09/19/2020 12:00:00 AM,1630,12,77th Street,1209,1,210,ROBBERY,0419 1240 1311 1822 0342 0344 0330 0916,31,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,47TH                         ST,FLOWER,34.001,-118.2815
201224071,11/07/2020 12:00:00 AM,11/07/2020 12:00:00 AM,0400,12,77th Street,1218,1,210,ROBBERY,0916 0342 1822 0305 1206 0416 0446 0429 0354 0330,30,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5400 S  FIGUEROA                     ST,,33.9923,-118.287
201223208,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,0315,12,77th Street,1259,1,210,ROBBERY,0916 0344 1822 1310 0334 0355,21,M,H,101,STREET,102,HAND GUN,JA,Juv Arrest,210,,,,FLORENCE                     AV,AVALON,33.9747,-118.2652
201227367,12/30/2020 12:00:00 AM,12/29/2020 12:00:00 AM,1800,12,77th Street,1258,1,210,ROBBERY,0342 0370 0344 0354 0916 1300 0432 1822,58,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,79TH                         ST,MAIN                         ST,33.9679,-118.2739
201213561,05/26/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1800,12,77th Street,1269,1,210,ROBBERY,0916 1822 0418 1309 1310 0334 0445 0344,28,M,B,101,STREET,207,OTHER KNIFE,AO,Adult Other,210,910,,,CENTRAL                      AV,79TH                         ST,33.9675,-118.2564
201217857,08/05/2020 12:00:00 AM,08/04/2020 12:00:00 AM,2355,12,77th Street,1283,1,210,ROBBERY,0305 0916 0400 0444 1822,63,F,B,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,9300 S  WESTERN                      AV,,33.9515,-118.309
201420973,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1915,14,Pacific,1416,1,210,ROBBERY,1100 0916 1300 1310 1311 1822,65,F,A,101,STREET,106,UNKNOWN FIREARM,JA,Juv Arrest,210,,,,13200    WARREN                       AV,,34.0096,-118.4537
211818537,10/15/2021 12:00:00 AM,10/15/2021 12:00:00 AM,1543,18,Southeast,1806,1,210,ROBBERY,0916 0302 0344 1822 1300 0355,20,M,H,103,ALLEY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,91ST                         ST,CENTRAL                      AV,33.9539,-118.2564
201223233,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,0600,12,77th Street,1268,1,210,ROBBERY,0916 0432 0342 0216 1300 0302 0334 0327 0344 1822,27,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,200 E  82ND                         ST,,33.9654,-118.2717
201226557,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,0830,12,77th Street,1209,1,220,ATTEMPTED ROBBERY,0916 1202 1281 1822 0355 0400 0416 0449 0342 1310,60,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,220,,,,400 W  46TH                         ST,,34.002,-118.2827
201208804,03/09/2020 12:00:00 AM,03/09/2020 12:00:00 AM,2250,12,77th Street,1233,1,210,ROBBERY,0342 0400 0416 0417 0429 0916 0344 1822 1300 1313,57,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,62ND,MANHATTAN,33.9834,-118.3095
160211988,06/08/2016 12:00:00 AM,06/08/2016 12:00:00 AM,1930,02,Rampart,0265,1,210,ROBBERY,0913 2001 0408 0449 0321 0342 0330 1310 1206 0916,41,M,O,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,800 S  WESTLAKE                     AV,,34.0544,-118.2767
211704596,01/17/2021 12:00:00 AM,01/17/2021 12:00:00 AM,2115,17,Devonshire,1799,1,220,ATTEMPTED ROBBERY,0916 1402 1501 1100 1231 0450 1822 0355 0337 0334,23,M,H,101,STREET,107,OTHER FIREARM,IC,Invest Cont,220,998,,,8300    WOODLEY                      PL,,34.2213,-118.4852
201418578,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,2130,14,Pacific,1494,1,220,ATTEMPTED ROBBERY,0916 1310 0444 1822,38,M,W,212,TRANSPORTATION FACILITY (AIRPORT),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,700    WORLD WAY,,33.9431,-118.4011
201216451,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,2140,12,77th Street,1268,1,210,ROBBERY,0310 0913 1309 0334 0449 0418 0344 0377 0916,30,M,H,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,210,510,910,,7900 S  MAIN                         ST,,33.967,-118.2739
160209741,04/25/2016 12:00:00 AM,04/24/2016 12:00:00 AM,2335,02,Rampart,0235,1,210,ROBBERY,1311 0330 1402 0916 0432 0444 0429 0344 1310,33,F,A,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,510,998,,2300 W  3RD                          ST,,34.0677,-118.2731
201205839,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1730,12,77th Street,1267,1,210,ROBBERY,0916 1317 0305 0444 1822 0354 0330,49,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,85TH                         ST,HOOVER                       ST,33.9611,-118.2871
201316916,09/13/2020 12:00:00 AM,09/12/2020 12:00:00 AM,1500,13,Newton,1381,1,210,ROBBERY,1310 1302 0330 0334 0355 0342 0916 1822,56,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,BROADWAY,SLAUSON                      AV,33.9892,-118.2783
160513880,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,1620,05,Harbor,0541,1,210,ROBBERY,0916 0344 1300 1310 0330 0354 0400 0334 0312,54,F,H,122,"VEHICLE, PASSENGER/TRUCK",102,HAND GUN,AO,Adult Other,210,,,,1300    PARK WESTERN                 DR,,33.754,-118.3048
160509789,05/06/2016 12:00:00 AM,05/06/2016 12:00:00 AM,0530,05,Harbor,0564,1,210,ROBBERY,1300 0416 1022 0330 0354 0916 0913 2004 1402,57,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,200 W  SANTA CRUZ                   ST,,33.741,-118.2838
201511928,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2345,15,N Hollywood,1526,1,210,ROBBERY,0330 0334 0916 2004 1822 1310 1311 0344 0354 1823,42,M,W,108,PARKING LOT,102,HAND GUN,AO,Adult Other,210,998,,,6300 N  LANKERSHIM                   BL,,34.1849,-118.3867
212005526,02/13/2021 12:00:00 AM,02/13/2021 12:00:00 AM,1030,20,Olympic,2076,1,210,ROBBERY,0916 0344 1822 1402 0202 0369 0302 1300,35,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,998,,,1400    FEDORA                       ST,,34.0467,-118.2976
201115752,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,1500,11,Northeast,1128,1,210,ROBBERY,0216 0334 0344 0325 0312 0432 0916 0342,0,X,X,402,MARKET,102,HAND GUN,IC,Invest Cont,210,,,,600 N  AVENUE 64,,34.1225,-118.1818
201216722,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,1630,12,77th Street,1218,1,210,ROBBERY,0344 0400 0429 0916,41,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5300 S  HOOVER                       ST,,33.9937,-118.2871
201409525,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,2145,14,Pacific,1414,1,510,VEHICLE - STOLEN,0916 0342 1310 1300 1302 0431 1822 0432,25,F,H,103,ALLEY,512,MACE/PEPPER SPRAY,IC,Invest Cont,510,,,,600    INDIANA                      AV,,33.9962,-118.4694
160606578,02/12/2016 12:00:00 AM,02/12/2016 12:00:00 AM,0130,06,Hollywood,0677,1,210,ROBBERY,1402 0916 0334 0302 1310,46,M,W,101,STREET,102,HAND GUN,JA,Juv Arrest,210,,,,MELROSE,RIDGEWOOD,34.0835,-118.3146
212106070,03/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,1815,21,Topanga,2125,1,210,ROBBERY,0302 0355 0916 0344 1822,48,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,21900    ARMINTA                      ST,,34.2137,-118.6049
201217831,08/04/2020 12:00:00 AM,08/04/2020 12:00:00 AM,0300,12,77th Street,1213,1,210,ROBBERY,1822 0334 0418 0443 0916,47,M,H,101,STREET,115,ASSAULT WEAPON/UZI/AK47/ETC,AO,Adult Other,210,920,,,54TH                         ST,RUTHELEN,33.9932,-118.3126
201226388,12/14/2020 12:00:00 AM,12/09/2020 12:00:00 AM,1620,12,77th Street,1256,1,210,ROBBERY,0342 1300 0334 0302 0432 0344 0916 0370,58,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,74TH                         ST,HOOVER                       ST,33.9727,-118.2871
211818521,10/15/2021 12:00:00 AM,10/15/2021 12:00:00 AM,0915,18,Southeast,1838,1,210,ROBBERY,1240 0330 0916 0444 0913 0344 1300 2000 1814 0416,24,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,103RD                        ST,WILMINGTON                   AV,33.9432,-118.2391
201214866,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,2140,12,77th Street,1205,1,220,ATTEMPTED ROBBERY,1309 0344 0302 1402 0319 0421 1822 0916,41,F,H,102,SIDEWALK,102,HAND GUN,AA,Adult Arrest,220,,,,VERMONT                      AV,50TH                         ST,33.9978,-118.2915
160326876,12/09/2016 12:00:00 AM,12/09/2016 12:00:00 AM,0040,03,Southwest,0396,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1310 0916 0450 0371 1822 0202 0216 1259 1251,15,M,H,122,"VEHICLE, PASSENGER/TRUCK",109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,800 W  41ST                         ST,,34.0092,-118.2872
201114653,10/14/2020 12:00:00 AM,10/14/2020 12:00:00 AM,1515,11,Northeast,1113,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0342 0216 0325 1019 0916 1300,22,M,H,108,PARKING LOT,,,IC,Invest Cont,341,,,,2600    COLORADO                     BL,,34.1421,-118.223
211711552,08/16/2021 12:00:00 AM,08/16/2021 12:00:00 AM,0510,17,Devonshire,1794,1,210,ROBBERY,0330 0916 1822 1310 0354 0334 0344 1402,52,M,H,101,STREET,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,210,998,,,PARTHENIA                    ST,RESEDA                       BL,34.2283,-118.5361
201310529,05/07/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1200,13,Newton,1377,2,624,BATTERY - SIMPLE ASSAULT,0416 0916 0419 0344 0448 0913,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1500 E  57TH                         ST,,33.9912,-118.2478
201115883,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,1730,11,Northeast,1147,1,210,ROBBERY,1822 1402 1309 0916 0443 0906,51,M,H,108,PARKING LOT,513,STUN GUN,AA,Adult Arrest,210,998,,,2000    SAN FERNANDO                 RD,,34.1014,-118.2365
201213992,06/02/2020 12:00:00 AM,06/02/2020 12:00:00 AM,1159,12,77th Street,1269,1,210,ROBBERY,1240 0342 0448 0916 1302 1311 0344 0444 0330 1304,53,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1000 E  84TH                         ST,,33.9629,-118.2575
160317209,07/18/2016 12:00:00 AM,07/16/2016 12:00:00 AM,2200,03,Southwest,0399,1,210,ROBBERY,1309 0916 0344 0334 0330,26,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HARBOR                       FY,MARTIN LUTHER KING JR        BL,34.0111,-118.2812
160416568,10/21/2016 12:00:00 AM,10/21/2016 12:00:00 AM,0415,04,Hollenbeck,0497,1,210,ROBBERY,0330 0344 0416 0400 0916,34,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2800 E  OLYMPIC                      BL,,34.0234,-118.2177
201213757,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,0720,12,77th Street,1269,1,210,ROBBERY,0344 0342 2024 1822 0916,29,M,H,501,SINGLE FAMILY DWELLING,113,SIMULATED GUN,AA,Adult Arrest,210,,,,700 E  79TH                         ST,,33.9675,-118.263
201224013,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,0600,12,77th Street,1269,1,210,ROBBERY,0916 0344 0342 0216 0444 0334 1822,43,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,900 E  84TH                         ST,,33.9629,-118.2586
200917384,11/18/2020 12:00:00 AM,11/17/2020 12:00:00 AM,2330,09,Van Nuys,0964,1,210,ROBBERY,1822 0605 0330 0334 0344 0916 1300,43,M,W,101,STREET,107,OTHER FIREARM,IC,Invest Cont,210,510,,,TILDEN                       AV,HUSTON                       ST,34.1594,-118.4476
160310990,04/15/2016 12:00:00 AM,04/15/2016 12:00:00 AM,1830,03,Southwest,0398,1,210,ROBBERY,0916 1414 0330 0344 1407 0354 1419,0,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,998,,,W  VERNON                       AV,HOOVER,34.0037,-118.2871
201214956,06/12/2020 12:00:00 AM,06/12/2020 12:00:00 AM,0330,12,77th Street,1233,1,210,ROBBERY,0344 0330 1202 0916,76,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,WESTERN                      AV,60TH                         ST,33.9859,-118.3089
211813505,07/13/2021 12:00:00 AM,07/13/2021 12:00:00 AM,0440,18,Southeast,1862,1,210,ROBBERY,1300 0342 0916 0334 1407 1419 1402 0354 2024 2004,30,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,210,998,,,SPRING                       ST,116TH                        ST,33.9301,-118.2761
211814357,07/28/2021 12:00:00 AM,07/28/2021 12:00:00 AM,2040,18,Southeast,1801,1,210,ROBBERY,1822 0417 0429 1202 0342 0334 1300 0916 0416 0354,61,M,H,101,STREET,106,UNKNOWN FIREARM,JA,Juv Arrest,210,,,,90TH                         ST,ORCHARD                      AV,33.9551,-118.2881
212017554,11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,1350,20,Olympic,2026,1,210,ROBBERY,0916 1822 0432 1315 0344,45,M,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,300 S  CATALINA                     ST,,34.0674,-118.2954
211909181,05/29/2021 12:00:00 AM,05/29/2021 12:00:00 AM,0400,19,Mission,1912,1,210,ROBBERY,0330 0916 0416 1281 1822,17,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,13700    GLENOAKS                     BL,,34.3172,-118.4755
201211137,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,0245,12,77th Street,1249,1,210,ROBBERY,0344 0416 1310 0330 0916,30,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,67TH,FIGUEROA,33.979,-118.2827
160221058,11/29/2016 12:00:00 AM,11/29/2016 12:00:00 AM,0345,02,Rampart,0212,1,210,ROBBERY,0916 1309 1310 0302 0448 1311 0319 0344 0342 0355,44,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,CLINTON                      ST,COMMONWEALTH                 AV,34.0818,-118.2856
160220354,11/13/2016 12:00:00 AM,11/13/2016 12:00:00 AM,0330,02,Rampart,0217,1,210,ROBBERY,1206 0330 0916 0432 0355 0100,44,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,210,,,,TEMPLE,ALVARADO,34.0703,-118.268
201410049,04/26/2020 12:00:00 AM,04/25/2020 12:00:00 AM,2345,14,Pacific,1438,1,510,VEHICLE - STOLEN,0916 1822,34,M,W,103,ALLEY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,510,,,,3700    KELTON                       AV,,34.0165,-118.4121
160324986,11/09/2016 12:00:00 AM,11/09/2016 12:00:00 AM,1200,03,Southwest,0398,2,886,DISTURBING THE PEACE,0916 1501,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,886,,,,600 W  40TH                         PL,,34.0106,-118.2842
201212634,05/12/2020 12:00:00 AM,05/12/2020 12:00:00 AM,0530,12,77th Street,1255,1,210,ROBBERY,0344 0342 1822 0302 0355 2034 0330 1310 0916,42,M,B,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,7500 S  VERMONT                      AV,,33.9733,-118.2918
201319855,11/12/2020 12:00:00 AM,11/12/2020 12:00:00 AM,1055,13,Newton,1391,1,210,ROBBERY,0916 2000 0334 0355 0319 0913,39,M,H,301,GAS STATION,204,FOLDING KNIFE,AO,Adult Other,210,,,,300 W  GAGE                         AV,,33.9824,-118.2789
160805651,02/06/2016 12:00:00 AM,02/06/2016 12:00:00 AM,0400,08,West LA,0829,1,210,ROBBERY,0916 0432 1307 1310 1311 0416 1302 2004,55,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,SANTA MONICA                 BL,BEVERLY GLEN                 AV,34.0576,-118.4242
211705475,02/09/2021 12:00:00 AM,02/09/2021 12:00:00 AM,1225,17,Devonshire,1754,1,210,ROBBERY,0916 1822 0449 0104 0334 1300 1402 0302 0355 0344,55,M,B,102,SIDEWALK,102,HAND GUN,AA,Adult Arrest,210,998,,,YOLANDA                      AV,LASSEN                       ST,34.2502,-118.5405
